Nozzle_Capi,Katman_Yuksekligi,Nozzle_Sicakligi,Yatak_Sicakligi,Ortam_Sicakligi,Baski_Hizi,Filament_Tipi,Doluluk_Orani,Doluluk_Deseni,Utuleme,Destek_Tipi,Renk_Degisimi_Sayisi,Hata_Detayi,Baski_Durumu
0.4,0.16,204,77,42.0,274.0,PLA,42,Lightning,0,Yok,40,Tikanma,0
0.4,0.16,203,81,45.0,203.0,PLA,51,Gyroid,1,Yok,24,Basarili,1
0.4,0.2,243,111,26.0,,PETG,64,Gyroid,0,Yok,45,Basarili,1
0.2,0.28,267,87,55.0,,PLA,6,Lightning,0,Tree,29,Basarili,1
0.4,0.16,195,106,52.0,88.0,ASA,73,Cubic,0,Yok,8,Basarili,1
0.2,0.08,267,105,55.0,266.0,PLA,12,Cubic,0,Yok,36,Basarili,1
0.6,0.12,270,55,23.0,293.0,PLA,55,Cubic,0,Yok,46,Basarili,1
0.4,0.16,207,55,42.0,158.0,PLA,98,Grid,0,Normal,9,Basarili,1
0.4,0.16,209,70,44.0,110.0,ASA,23,Lightning,0,Yok,14,Warping,0
0.6,0.28,251,97,45.0,247.0,ABS,98,Cubic,1,Normal,48,Basarili,1
0.4,0.08,270,67,47.0,325.0,TPU,35,Grid,1,Tree,2,Ipliklenme,0
0.4,0.12,269,43,47.0,221.0,PLA,84,Lightning,0,Yok,7,Basarili,1
0.4,0.16,229,49,40.0,321.0,PETG,26,Cubic,0,Tree,24,Basarili,1
0.4,0.12,228,90,29.0,320.0,PETG,37,Gyroid,1,Yok,35,Basarili,1
0.4,0.2,241,57,46.0,91.0,ASA,90,Gyroid,1,Yok,42,Warping,0
0.8,0.16,221,86,34.0,238.0,ABS,76,Cubic,1,Tree,45,Warping,0
0.4,0.16,262,71,36.0,309.0,PLA,41,Cubic,0,Tree,49,Basarili,0
0.4,0.2,216,69,58.0,201.0,ASA,16,Grid,0,Yok,20,Warping,0
0.6,0.28,241,75,54.0,180.0,TPU,73,Gyroid,0,Normal,33,Tikanma,0
0.4,0.16,252,48,24.0,,ABS,68,Lightning,1,Yok,26,Warping,0
0.2,0.12,263,75,35.0,434.0,ABS,29,Cubic,0,Normal,8,Warping,0
0.4,0.08,252,68,42.0,271.0,ASA,58,Lightning,0,Tree,9,Warping,0
0.8,0.12,206,55,58.0,446.0,PETG,33,Cubic,0,Yok,26,Tikanma,0
0.4,0.28,238,60,28.0,103.0,ABS,17,Gyroid,0,Tree,24,Warping,0
0.4,0.08,270,103,52.0,387.0,PETG,30,Cubic,0,Yok,12,Ipliklenme,0
0.4,0.12,271,105,54.0,345.0,ABS,26,Lightning,0,Normal,3,Basarili,1
0.4,0.12,212,98,59.0,432.0,ABS,97,Gyroid,0,Normal,15,Basarili,1
0.2,0.2,261,67,43.0,444.0,ABS,80,Cubic,0,Normal,11,Warping,0
0.4,0.28,202,94,43.0,,TPU,96,Gyroid,1,Yok,24,Tikanma,0
0.6,0.2,212,70,43.0,142.0,PETG,77,Grid,0,Yok,47,Basarili,1
0.4,0.08,246,72,38.0,309.0,TPU,14,Lightning,1,Tree,48,Ipliklenme,0
0.4,0.2,251,99,58.0,330.0,PETG,52,Cubic,0,Tree,15,Ipliklenme,0
0.6,0.28,243,80,44.0,405.0,TPU,46,Cubic,0,Normal,38,Tikanma,0
0.8,0.16,209,85,50.0,241.0,TPU,94,Cubic,0,Normal,1,Tikanma,0
0.4,0.16,275,88,,174.0,TPU,63,Lightning,0,Tree,8,Ipliklenme,0
0.4,0.08,241,104,44.0,345.0,ASA,57,Grid,0,Yok,43,Basarili,1
0.4,0.16,212,81,46.0,397.0,TPU,44,Lightning,0,Yok,12,Tikanma,0
0.8,0.2,224,62,51.0,441.0,ABS,79,Cubic,0,Tree,13,Warping,0
0.8,0.08,256,66,30.0,,PLA,66,Lightning,1,Yok,11,Basarili,1
0.4,0.28,223,71,24.0,84.0,TPU,10,Cubic,1,Tree,34,Tikanma,0
0.6,0.08,222,42,52.0,96.0,PLA,8,Lightning,0,Yok,21,Basarili,0
0.4,0.08,235,99,38.0,202.0,PLA,95,Gyroid,1,Normal,20,Basarili,1
0.4,0.12,270,56,35.0,287.0,ABS,59,Lightning,0,Normal,47,Warping,0
0.2,0.12,234,71,54.0,54.0,PLA,92,Cubic,1,Yok,49,Basarili,0
0.6,0.08,208,46,,174.0,PLA,73,Cubic,0,Normal,2,Basarili,1
0.4,0.16,276,110,30.0,416.0,PLA,7,Lightning,0,Normal,21,Basarili,1
0.6,0.12,204,108,29.0,377.0,PETG,11,Lightning,0,Yok,8,Tikanma,0
0.6,0.28,267,97,53.0,136.0,TPU,92,Gyroid,0,Normal,46,Ipliklenme,0
0.6,0.2,255,79,24.0,52.0,TPU,90,Grid,1,Yok,39,Ipliklenme,0
0.2,0.12,228,87,42.0,214.0,PLA,16,Grid,0,Normal,41,Basarili,1
0.4,0.08,207,90,44.0,272.0,ABS,21,Gyroid,0,Yok,2,Tikanma,0
0.4,0.16,259,96,48.0,398.0,PETG,71,Grid,0,Tree,30,Ipliklenme,0
0.4,0.2,248,110,59.0,346.0,ABS,79,Grid,0,Yok,36,Basarili,1
0.2,0.12,221,76,32.0,392.0,ABS,74,Cubic,1,Normal,5,Basarili,1
0.8,0.16,210,114,51.0,390.0,PLA,40,Cubic,1,Tree,13,Basarili,1
0.4,0.16,229,113,53.0,441.0,ASA,21,Cubic,1,Tree,18,Basarili,1
0.4,0.16,216,94,31.0,,PLA,90,Lightning,0,Tree,17,Basarili,1
0.4,0.08,191,80,43.0,74.0,ASA,5,Lightning,0,Yok,6,Warping,0
0.4,0.28,269,59,59.0,88.0,PETG,71,Grid,0,Tree,35,Ipliklenme,0
0.4,0.16,228,72,40.0,430.0,ASA,84,Lightning,0,Yok,28,Warping,0
0.4,0.2,275,79,,154.0,PLA,82,Cubic,0,Yok,2,Basarili,1
0.8,0.12,245,73,42.0,54.0,PLA,53,Lightning,0,Yok,12,Basarili,1
0.4,0.2,202,101,52.0,185.0,ABS,55,Grid,1,Tree,35,Basarili,1
0.8,0.08,245,58,27.0,,PLA,75,Cubic,0,Tree,40,Basarili,1
0.6,0.08,255,82,,218.0,PLA,94,Grid,0,Tree,24,Basarili,1
0.4,0.2,267,108,24.0,365.0,TPU,47,Lightning,0,Yok,27,Ipliklenme,0
0.8,0.28,245,102,29.0,359.0,TPU,35,Gyroid,0,Yok,37,Spagetti,0
0.4,0.08,217,49,33.0,127.0,ABS,28,Gyroid,0,Normal,10,Warping,0
0.6,0.08,253,52,43.0,68.0,ASA,87,Cubic,0,Tree,40,Warping,0
0.4,0.2,260,44,30.0,254.0,ASA,41,Grid,1,Yok,8,Warping,0
0.6,0.08,271,97,22.0,404.0,TPU,69,Gyroid,1,Tree,21,Ipliklenme,0
0.6,0.28,253,98,48.0,373.0,PETG,93,Gyroid,1,Normal,20,Basarili,1
0.6,0.28,245,98,49.0,,TPU,67,Cubic,0,Tree,18,Tikanma,0
0.6,0.28,230,54,56.0,199.0,PETG,60,Cubic,0,Yok,32,Basarili,1
0.4,0.12,230,40,26.0,242.0,ASA,78,Grid,0,Tree,3,Warping,0
0.2,0.28,193,77,36.0,188.0,TPU,22,Gyroid,0,Tree,32,Tikanma,0
0.4,0.28,246,92,39.0,321.0,PLA,69,Grid,0,Yok,44,Basarili,1
0.4,0.12,219,91,30.0,245.0,PETG,33,Grid,1,Yok,15,Basarili,1
0.4,0.16,277,40,44.0,176.0,PETG,81,Cubic,0,Tree,43,Ipliklenme,0
0.4,0.08,273,50,43.0,398.0,PETG,8,Grid,0,Yok,0,Ipliklenme,0
0.8,0.28,235,97,,280.0,ASA,16,Lightning,1,Yok,14,Warping,0
0.4,0.08,245,79,46.0,93.0,ABS,60,Grid,0,Yok,21,Warping,0
0.6,0.2,220,99,38.0,279.0,PLA,52,Gyroid,0,Normal,31,Basarili,1
0.4,0.08,277,83,48.0,265.0,TPU,23,Grid,1,Yok,36,Ipliklenme,0
0.6,0.12,196,45,56.0,293.0,PETG,30,Lightning,0,Yok,22,Tikanma,0
0.8,0.08,279,67,30.0,58.0,ASA,42,Lightning,1,Yok,32,Warping,0
0.4,0.08,266,70,38.0,299.0,PETG,84,Gyroid,0,Yok,48,Ipliklenme,0
0.4,0.08,243,47,47.0,249.0,TPU,29,Gyroid,1,Normal,39,Tikanma,0
0.6,0.16,197,44,58.0,383.0,PLA,60,Grid,0,Yok,21,Tikanma,0
0.4,0.16,244,93,40.0,128.0,PETG,78,Lightning,0,Tree,39,Basarili,0
0.4,0.2,258,56,45.0,294.0,ASA,32,Lightning,0,Yok,46,Warping,0
0.4,0.12,233,77,41.0,239.0,ASA,65,Grid,0,Normal,11,Warping,0
0.4,0.08,202,48,25.0,,ABS,96,Gyroid,1,Normal,47,Warping,0
0.4,0.08,209,113,30.0,320.0,ASA,93,Lightning,0,Yok,17,Tikanma,0
0.2,0.08,267,53,33.0,311.0,ABS,93,Grid,1,Tree,31,Warping,0
0.2,0.08,221,65,55.0,50.0,PLA,55,Gyroid,0,Tree,2,Basarili,1
0.4,0.16,249,101,59.0,69.0,TPU,16,Grid,1,Normal,35,Ipliklenme,0
0.8,0.2,239,64,,179.0,ABS,12,Gyroid,0,Yok,46,Warping,0
0.4,0.28,216,75,39.0,375.0,PETG,62,Gyroid,0,Tree,45,Basarili,1
0.8,0.12,214,72,41.0,307.0,PETG,92,Lightning,1,Tree,0,Basarili,1
0.4,0.08,241,42,58.0,180.0,TPU,27,Cubic,1,Normal,24,Tikanma,0
0.4,0.2,257,50,23.0,56.0,ASA,41,Lightning,1,Tree,19,Warping,0
0.4,0.28,210,97,48.0,389.0,PETG,15,Grid,0,Normal,16,Basarili,1
0.4,0.2,207,103,43.0,290.0,ABS,21,Gyroid,0,Yok,48,Tikanma,0
0.4,0.16,228,57,20.0,241.0,TPU,96,Lightning,0,Yok,21,Tikanma,0
0.4,0.28,204,86,43.0,359.0,PETG,60,Gyroid,1,Yok,49,Spagetti,0
0.4,0.2,242,83,49.0,346.0,ASA,57,Lightning,0,Normal,32,Warping,0
0.4,0.16,227,98,31.0,164.0,ASA,71,Grid,0,Yok,25,Warping,0
0.4,0.2,237,89,38.0,438.0,PETG,6,Grid,1,Yok,26,Basarili,1
0.4,0.2,241,108,56.0,151.0,TPU,33,Grid,1,Tree,33,Tikanma,0
0.2,0.28,277,68,59.0,387.0,PLA,61,Lightning,1,Yok,22,Basarili,1
0.6,0.16,261,106,23.0,368.0,PETG,38,Cubic,1,Yok,15,Basarili,1
0.4,0.08,217,41,34.0,50.0,ASA,82,Grid,0,Yok,13,Basarili,1
0.2,0.12,274,64,39.0,74.0,PLA,86,Lightning,0,Yok,49,Basarili,1
0.8,0.28,205,58,39.0,258.0,TPU,97,Cubic,1,Yok,40,Tikanma,0
0.2,0.16,205,79,40.0,192.0,ASA,6,Lightning,0,Tree,13,Warping,0
0.4,0.2,224,41,29.0,246.0,TPU,79,Lightning,0,Tree,44,Tikanma,0
0.8,0.16,206,104,49.0,194.0,PETG,35,Grid,1,Yok,25,Basarili,1
0.4,0.12,262,101,43.0,198.0,TPU,81,Cubic,1,Normal,45,Ipliklenme,0
0.4,0.12,241,93,59.0,230.0,ASA,48,Lightning,1,Tree,48,Basarili,1
0.4,0.08,271,84,59.0,104.0,PETG,94,Lightning,0,Yok,26,Ipliklenme,0
0.4,0.08,201,88,57.0,,ASA,60,Lightning,0,Yok,39,Tikanma,0
0.4,0.12,272,108,22.0,187.0,ASA,58,Lightning,1,Tree,3,Basarili,1
0.4,0.28,237,77,48.0,258.0,PLA,57,Grid,0,Tree,8,Basarili,1
0.2,0.28,211,43,27.0,234.0,ABS,78,Lightning,1,Yok,26,Warping,0
0.4,0.2,238,56,48.0,114.0,TPU,80,Cubic,1,Normal,42,Tikanma,0
0.8,0.08,241,92,29.0,86.0,TPU,90,Gyroid,0,Normal,38,Tikanma,0
0.6,0.2,268,92,24.0,161.0,PLA,50,Cubic,1,Yok,14,Basarili,1
0.4,0.08,190,70,30.0,312.0,TPU,58,Lightning,0,Yok,24,Tikanma,0
0.4,0.12,255,61,23.0,125.0,PLA,35,Lightning,0,Yok,17,Basarili,1
0.4,0.28,253,50,54.0,345.0,TPU,87,Cubic,0,Yok,29,Ipliklenme,0
0.4,0.28,197,73,59.0,,TPU,28,Gyroid,1,Tree,36,Tikanma,0
0.4,0.12,275,54,31.0,303.0,ASA,29,Grid,0,Yok,15,Warping,0
0.4,0.2,214,49,40.0,50.0,PLA,39,Gyroid,0,Normal,11,Basarili,1
0.6,0.2,255,92,35.0,197.0,TPU,61,Gyroid,0,Tree,16,Ipliklenme,0
0.4,0.16,262,87,33.0,413.0,ABS,76,Gyroid,1,Yok,24,Warping,0
0.4,0.08,262,70,40.0,208.0,PLA,73,Cubic,0,Yok,14,Basarili,1
0.4,0.2,266,76,46.0,373.0,PLA,90,Gyroid,0,Tree,24,Basarili,0
0.4,0.12,259,67,55.0,317.0,PLA,32,Grid,0,Tree,20,Basarili,1
0.6,0.2,268,70,20.0,199.0,ASA,80,Lightning,1,Normal,18,Warping,0
0.6,0.28,240,109,20.0,178.0,PLA,37,Cubic,0,Normal,23,Basarili,1
0.6,0.08,242,53,41.0,175.0,ASA,57,Cubic,1,Yok,6,Warping,0
0.2,0.16,204,55,34.0,50.0,ABS,20,Gyroid,0,Normal,11,Warping,0
0.4,0.08,239,64,39.0,,PETG,30,Lightning,0,Tree,48,Basarili,1
0.4,0.28,260,78,22.0,166.0,ASA,16,Lightning,0,Yok,38,Warping,0
0.2,0.28,264,105,33.0,198.0,TPU,91,Lightning,0,Yok,10,Ipliklenme,0
0.4,0.28,227,77,28.0,318.0,PLA,94,Cubic,0,Yok,32,Basarili,1
0.6,0.28,229,80,38.0,238.0,PETG,81,Grid,1,Yok,48,Basarili,1
0.4,0.12,255,79,59.0,190.0,ASA,91,Lightning,0,Tree,24,Warping,0
0.4,0.16,228,103,53.0,154.0,TPU,35,Cubic,0,Normal,38,Tikanma,0
0.4,0.28,263,55,23.0,,PETG,31,Gyroid,0,Yok,33,Ipliklenme,0
0.2,0.28,206,98,52.0,439.0,ABS,40,Lightning,1,Tree,10,Tikanma,0
0.4,0.2,196,50,56.0,330.0,ASA,63,Gyroid,1,Yok,15,Tikanma,0
0.8,0.16,228,40,,393.0,ASA,91,Lightning,0,Tree,31,Warping,0
0.6,0.08,257,52,46.0,150.0,ABS,7,Gyroid,0,Tree,14,Warping,0
0.8,0.16,224,69,,331.0,ASA,98,Cubic,0,Tree,39,Warping,0
0.4,0.16,240,108,50.0,437.0,PLA,36,Gyroid,1,Yok,14,Basarili,1
0.4,0.16,236,57,25.0,407.0,ASA,19,Cubic,0,Yok,6,Warping,0
0.4,0.28,225,52,50.0,212.0,PLA,79,Gyroid,0,Yok,36,Basarili,1
0.4,0.28,253,71,22.0,252.0,ASA,70,Gyroid,0,Yok,39,Warping,0
0.6,0.12,278,110,59.0,149.0,TPU,94,Gyroid,1,Tree,1,Ipliklenme,0
0.2,0.08,202,111,22.0,330.0,TPU,67,Lightning,0,Yok,5,Tikanma,0
0.4,0.2,207,89,52.0,306.0,PETG,5,Grid,0,Normal,35,Basarili,1
0.4,0.16,210,110,32.0,,TPU,79,Grid,0,Normal,38,Tikanma,0
0.4,0.08,254,70,40.0,373.0,ABS,9,Lightning,0,Yok,37,Warping,0
0.6,0.08,197,90,56.0,328.0,PETG,94,Gyroid,1,Yok,27,Tikanma,0
0.4,0.12,237,66,35.0,276.0,TPU,10,Gyroid,0,Tree,21,Tikanma,0
0.4,0.2,274,99,40.0,411.0,PLA,9,Lightning,0,Yok,36,Basarili,1
0.4,0.16,232,72,32.0,199.0,ASA,77,Cubic,0,Yok,4,Warping,0
0.4,0.2,242,92,,,TPU,32,Cubic,0,Tree,17,Tikanma,0
0.6,0.12,274,111,50.0,,PLA,87,Lightning,0,Normal,10,Basarili,1
0.6,0.28,216,72,28.0,178.0,PETG,73,Grid,0,Tree,7,Basarili,1
0.8,0.08,208,80,52.0,236.0,ASA,91,Cubic,0,Tree,19,Warping,0
0.6,0.16,212,58,56.0,117.0,TPU,48,Lightning,0,Tree,10,Tikanma,0
0.4,0.28,239,80,56.0,79.0,PETG,20,Cubic,0,Yok,26,Basarili,1
0.4,0.12,240,81,43.0,434.0,TPU,75,Lightning,0,Yok,28,Tikanma,0
0.4,0.2,232,62,44.0,353.0,PETG,82,Cubic,0,Normal,24,Basarili,1
0.4,0.08,240,114,48.0,324.0,TPU,26,Cubic,0,Tree,18,Tikanma,0
0.6,0.16,258,72,59.0,176.0,PLA,77,Lightning,0,Normal,1,Basarili,1
0.2,0.28,230,59,55.0,262.0,ABS,27,Grid,0,Normal,41,Warping,0
0.8,0.28,261,64,34.0,355.0,PLA,47,Grid,0,Normal,38,Basarili,0
0.4,0.08,200,91,37.0,183.0,ASA,72,Cubic,0,Yok,43,Basarili,1
0.4,0.2,269,51,39.0,268.0,TPU,47,Cubic,0,Tree,1,Ipliklenme,0
0.4,0.12,277,71,24.0,368.0,ABS,30,Grid,1,Yok,6,Warping,0
0.6,0.2,274,72,37.0,206.0,ABS,45,Lightning,0,Tree,30,Warping,0
0.4,0.2,241,113,59.0,,ASA,74,Gyroid,0,Normal,32,Basarili,1
0.4,0.2,212,107,20.0,211.0,ASA,35,Cubic,1,Normal,10,Warping,0
0.2,0.08,238,54,38.0,178.0,ABS,21,Gyroid,1,Yok,39,Warping,0
0.4,0.08,227,90,42.0,353.0,ASA,13,Cubic,0,Yok,39,Basarili,1
0.4,0.12,236,45,45.0,138.0,ASA,95,Grid,0,Tree,45,Warping,0
0.6,0.2,261,108,48.0,432.0,TPU,59,Lightning,1,Yok,12,Ipliklenme,0
0.4,0.08,196,108,53.0,211.0,PLA,10,Cubic,1,Yok,9,Basarili,1
0.4,0.12,255,74,38.0,85.0,PETG,74,Gyroid,1,Yok,48,Ipliklenme,0
0.2,0.12,266,73,37.0,276.0,ABS,68,Grid,0,Yok,37,Warping,0
0.2,0.2,251,102,21.0,200.0,PETG,8,Cubic,0,Yok,19,Basarili,1
0.6,0.16,276,107,46.0,130.0,ABS,71,Lightning,0,Yok,20,Basarili,1
0.2,0.2,218,57,25.0,96.0,ABS,92,Cubic,0,Normal,13,Warping,0
0.2,0.16,227,65,58.0,,PLA,60,Lightning,0,Normal,23,Basarili,1
0.2,0.12,273,100,25.0,197.0,ABS,22,Lightning,1,Tree,39,Warping,0
0.8,0.08,222,113,25.0,280.0,ABS,36,Grid,1,Yok,6,Warping,0
0.6,0.28,218,87,50.0,76.0,PLA,89,Cubic,0,Yok,4,Basarili,1
0.4,0.12,268,111,59.0,238.0,ASA,52,Lightning,0,Yok,5,Basarili,1
0.4,0.08,212,70,49.0,214.0,PETG,33,Grid,0,Tree,39,Basarili,1
0.4,0.12,192,73,40.0,261.0,ABS,36,Cubic,0,Yok,34,Tikanma,0
0.6,0.2,234,46,,357.0,PLA,29,Lightning,1,Normal,8,Basarili,1
0.4,0.16,197,46,42.0,124.0,ABS,80,Grid,0,Yok,41,Warping,0
0.4,0.12,275,86,57.0,141.0,PLA,67,Cubic,0,Yok,0,Basarili,1
0.4,0.08,218,47,42.0,111.0,PETG,13,Lightning,0,Yok,38,Basarili,1
0.2,0.2,191,40,47.0,115.0,TPU,75,Grid,1,Tree,19,Tikanma,0
0.4,0.28,239,42,55.0,129.0,ASA,18,Grid,0,Yok,5,Warping,0
0.6,0.2,254,92,44.0,189.0,TPU,24,Cubic,0,Tree,31,Ipliklenme,0
0.4,0.16,209,77,26.0,449.0,PLA,88,Grid,0,Tree,12,Tikanma,0
0.2,0.2,241,90,37.0,179.0,ABS,14,Cubic,1,Yok,38,Basarili,0
0.2,0.28,274,54,39.0,303.0,ASA,15,Cubic,0,Tree,39,Warping,0
0.8,0.08,226,106,24.0,369.0,PETG,43,Lightning,1,Yok,20,Basarili,1
0.4,0.12,261,103,37.0,78.0,ASA,23,Cubic,0,Yok,36,Basarili,1
0.6,0.16,216,107,59.0,251.0,ABS,23,Grid,0,Yok,11,Basarili,1
0.4,0.28,236,44,52.0,286.0,TPU,47,Cubic,0,Yok,5,Tikanma,0
0.4,0.16,195,49,34.0,136.0,PLA,65,Lightning,0,Yok,14,Basarili,1
0.4,0.2,249,47,54.0,,TPU,74,Grid,1,Yok,20,Ipliklenme,0
0.4,0.16,234,51,20.0,336.0,ASA,76,Lightning,1,Yok,20,Warping,0
0.4,0.28,233,103,40.0,388.0,ABS,69,Gyroid,0,Normal,27,Basarili,1
0.6,0.12,272,98,27.0,448.0,PLA,27,Lightning,0,Yok,35,Basarili,1
0.4,0.12,207,106,26.0,338.0,ABS,64,Gyroid,1,Yok,16,Tikanma,0
0.4,0.16,254,89,59.0,301.0,ABS,14,Gyroid,0,Tree,45,Warping,0
0.2,0.08,214,62,59.0,229.0,ASA,67,Cubic,0,Normal,6,Basarili,1
0.8,0.16,216,79,49.0,149.0,TPU,6,Grid,0,Tree,22,Tikanma,0
0.6,0.2,196,57,57.0,122.0,ABS,40,Cubic,1,Tree,44,Warping,0
0.4,0.12,233,60,54.0,180.0,ABS,61,Grid,0,Normal,21,Warping,0
0.8,0.12,218,40,21.0,231.0,ABS,70,Lightning,0,Tree,9,Basarili,1
0.4,0.12,233,77,27.0,243.0,PLA,83,Gyroid,0,Yok,17,Basarili,1
0.4,0.08,225,80,57.0,67.0,ABS,24,Gyroid,0,Yok,1,Warping,0
0.6,0.08,208,81,23.0,175.0,ABS,46,Gyroid,0,Normal,11,Warping,0
0.6,0.28,195,48,56.0,260.0,ASA,25,Lightning,1,Normal,44,Tikanma,0
0.4,0.16,214,62,40.0,56.0,ABS,98,Lightning,1,Tree,38,Warping,0
0.4,0.16,220,50,32.0,429.0,ABS,92,Cubic,0,Tree,49,Warping,0
0.4,0.2,198,110,28.0,163.0,ASA,70,Cubic,0,Normal,21,Warping,0
0.8,0.12,273,70,48.0,389.0,PLA,42,Grid,0,Yok,42,Basarili,1
0.4,0.08,263,65,43.0,133.0,TPU,90,Grid,0,Yok,21,Ipliklenme,0
0.4,0.2,226,69,35.0,388.0,ASA,97,Gyroid,0,Normal,41,Warping,0
0.4,0.2,216,73,31.0,410.0,PLA,82,Lightning,1,Normal,21,Basarili,1
0.4,0.08,202,85,21.0,151.0,TPU,73,Lightning,0,Yok,5,Tikanma,0
0.4,0.16,230,108,38.0,,ABS,28,Cubic,0,Tree,45,Basarili,1
0.8,0.12,255,44,49.0,365.0,ASA,30,Cubic,0,Tree,36,Warping,0
0.4,0.16,274,100,35.0,151.0,ABS,6,Grid,0,Tree,19,Basarili,1
0.4,0.2,213,77,43.0,300.0,ASA,50,Grid,0,Yok,5,Basarili,1
0.4,0.12,233,67,32.0,73.0,TPU,38,Cubic,0,Yok,8,Basarili,1
0.6,0.28,249,65,24.0,414.0,PLA,66,Cubic,0,Yok,28,Spagetti,0
0.4,0.2,198,100,42.0,216.0,ASA,91,Lightning,0,Normal,36,Basarili,1
0.4,0.16,191,62,57.0,189.0,PLA,45,Grid,1,Yok,4,Basarili,1
0.6,0.16,245,85,50.0,143.0,ABS,19,Cubic,0,Yok,12,Warping,0
0.6,0.16,219,69,36.0,230.0,ABS,59,Cubic,0,Tree,26,Warping,0
0.6,0.08,211,106,22.0,,TPU,7,Gyroid,1,Tree,22,Tikanma,0
0.8,0.2,264,72,45.0,,TPU,80,Cubic,0,Normal,36,Basarili,1
0.4,0.12,270,42,32.0,143.0,PETG,42,Cubic,0,Tree,45,Ipliklenme,0
0.6,0.16,202,108,57.0,438.0,PETG,55,Lightning,0,Tree,33,Tikanma,0
0.4,0.16,260,81,41.0,,TPU,21,Cubic,0,Yok,24,Ipliklenme,0
0.6,0.08,205,101,40.0,332.0,ABS,95,Grid,0,Normal,36,Tikanma,0
0.6,0.12,234,97,48.0,181.0,PLA,87,Gyroid,1,Yok,22,Basarili,1
0.6,0.2,254,96,58.0,121.0,TPU,53,Lightning,0,Yok,27,Ipliklenme,0
0.4,0.28,200,40,24.0,353.0,PLA,25,Grid,0,Yok,25,Spagetti,0
0.4,0.08,259,112,33.0,441.0,PETG,92,Gyroid,0,Yok,11,Ipliklenme,0
0.4,0.2,209,99,37.0,130.0,PLA,28,Gyroid,0,Tree,38,Basarili,0
0.8,0.28,252,108,23.0,223.0,TPU,87,Cubic,0,Tree,2,Ipliklenme,0
0.8,0.16,279,98,52.0,,ABS,99,Gyroid,0,Yok,8,Basarili,1
0.2,0.16,201,85,58.0,,TPU,44,Gyroid,0,Yok,46,Tikanma,0
0.4,0.12,251,73,39.0,339.0,ASA,24,Cubic,0,Yok,14,Basarili,1
0.4,0.28,231,64,32.0,286.0,ASA,83,Lightning,0,Normal,7,Basarili,1
0.6,0.16,272,81,55.0,326.0,ASA,39,Cubic,0,Yok,27,Warping,0
0.6,0.16,258,68,23.0,329.0,ABS,52,Lightning,0,Tree,25,Warping,0
0.4,0.12,247,64,54.0,93.0,TPU,37,Gyroid,0,Yok,15,Ipliklenme,0
0.4,0.2,194,93,27.0,419.0,ASA,60,Grid,0,Yok,33,Tikanma,0
0.6,0.16,216,112,59.0,303.0,TPU,45,Lightning,0,Normal,19,Tikanma,0
0.6,0.08,217,106,55.0,408.0,PETG,58,Lightning,1,Tree,0,Basarili,1
0.4,0.08,215,54,25.0,183.0,ASA,48,Lightning,0,Tree,23,Warping,0
0.4,0.2,238,43,,105.0,ASA,86,Lightning,1,Normal,28,Warping,0
0.4,0.28,210,77,25.0,63.0,ABS,85,Gyroid,1,Yok,3,Basarili,1
0.4,0.12,190,59,55.0,227.0,TPU,76,Grid,0,Normal,3,Tikanma,0
0.4,0.08,247,62,28.0,150.0,ABS,88,Lightning,0,Tree,37,Warping,0
0.4,0.08,268,76,35.0,,ABS,15,Grid,1,Yok,2,Warping,0
0.6,0.2,244,101,58.0,306.0,TPU,98,Gyroid,0,Tree,39,Tikanma,0
0.4,0.28,270,47,57.0,317.0,PETG,95,Lightning,0,Yok,1,Basarili,1
0.6,0.28,215,76,52.0,,TPU,18,Grid,1,Tree,28,Tikanma,0
0.4,0.2,273,84,,411.0,PETG,46,Lightning,0,Yok,48,Basarili,1
0.4,0.08,214,72,31.0,86.0,ABS,83,Lightning,0,Tree,27,Warping,0
0.2,0.12,266,46,46.0,253.0,PETG,16,Gyroid,1,Yok,11,Ipliklenme,0
0.4,0.08,222,61,20.0,308.0,PETG,88,Lightning,0,Yok,43,Basarili,0
0.6,0.28,278,44,34.0,204.0,PETG,21,Grid,1,Tree,14,Basarili,1
0.8,0.08,261,54,46.0,287.0,ASA,94,Grid,0,Yok,49,Warping,0
0.2,0.12,258,60,35.0,,ASA,82,Gyroid,0,Tree,40,Warping,0
0.4,0.16,195,56,40.0,149.0,ABS,29,Cubic,1,Yok,30,Warping,0
0.6,0.08,212,95,20.0,322.0,TPU,30,Cubic,0,Tree,36,Tikanma,0
0.4,0.2,219,89,48.0,,PETG,51,Gyroid,0,Yok,31,Basarili,1
0.4,0.16,267,46,22.0,,ASA,29,Gyroid,0,Normal,21,Warping,0
0.6,0.2,243,89,31.0,192.0,TPU,93,Cubic,0,Tree,2,Tikanma,0
0.4,0.2,276,99,47.0,216.0,PETG,64,Cubic,1,Normal,16,Ipliklenme,0
0.4,0.2,200,46,58.0,309.0,TPU,64,Grid,0,Tree,28,Tikanma,0
0.4,0.08,220,79,56.0,194.0,PLA,31,Grid,0,Tree,11,Basarili,1
0.6,0.28,195,84,50.0,279.0,PETG,47,Grid,0,Yok,13,Tikanma,0
0.4,0.16,200,98,50.0,444.0,TPU,80,Cubic,0,Normal,7,Tikanma,0
0.2,0.12,266,114,52.0,317.0,PETG,24,Gyroid,0,Tree,40,Ipliklenme,0
